episode_uid,slide_order,slide_label,l3_line1,l3_line2,template_used,segment,media_refs,library,rel_path,source,confidence,needs_human,notes
,9,,David’s take: EYES FIXED ABOVE,THE PURSUE DIRECTIVE OPENS PENTAGON UFO FILES TO THE PUBLIC,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,10,,David’s take: EYES FIXED ABOVE,"GOD GAVE US MINDS BUILT TO OBSERVE, CATALOG, AND ASK WHY",lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,11,,GENESIS SCIENCE REPORT,Coming up: one on one with dr. Charles Jackson,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,12,,David’s take: EYES FIXED ABOVE,"LONG BEFORE THE PENTAGON, EZEKIEL SAW THE WHOLE SKY OPEN UP",lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,13,,David’s take: EYES FIXED ABOVE,APOLLO 17 SAW 3 MYSTERY LIGHTS ABOVE THE MOON,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,14,,David’s take: EYES FIXED ABOVE,THE WORLD LOGGED IN: 340 MILLION HITS IN LESS THAN A DAY,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,15,,David’s take: EYES FIXED ABOVE,THE HONEST SCIENTIST SAYS THERE IS ALWAYS MORE TO UNDERSTAND,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,16,,,THREE MYSTERY LIGHTS ABOVE THE MOON,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,17,,,COULD EARTH SURVIVE MAGNETIC REVERSAL?,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,18,,David’s take: EYES FIXED ABOVE,THROUGHOUT SCRIPTURE THE HEAVENS ARE ANYTHING BUT QUIET ABOVE,lower_third,monologue,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov; AGSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_OPENING_MONOLOGUE_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,GENESIS SCIENCE Q&A,BIBLICAL TRUTHS & SCIENTIFIC INSIGHTS – GENESIS SCIENCE Q&A,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_QA_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,GENESIS SCIENCE report,EXPLORING IDEAS THAT HELP US SEE THE WORLD MORE CLEARLY,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_QA_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,3,,GENESIS SCIENCE report,LOOKING AT CREATION IN WAYS THAT CHALLENGE HOW WE THINK,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_QA_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,4,,GENESIS SCIENCE Q&A,Diving into THE tough QUESTIONS – GENESIS SCIENCE Q&A,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_QA_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,5,,GENESIS SCIENCE Q&A,Send in your Questions on social media or email them tocomments@genesissciencenetwork.com,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_QA_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,6,,GENESIS SCIENCE report,CONTINUING THE CONVERSATION WITH NEW QUESTIONS AND INSIGHT,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_QA_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,7,,GENESIS SCIENCE Q&A,"YOUR QUESTIONS, ANSWERED – GENESIS SCIENCE Q&A",lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_QA_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,Viewer Voices,Send in your comments on social media or email them tocomments@genesissciencenetwork.com,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_VIEWER_VOICES_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,Viewer Voices,SHARING YOUR STORIES OF INSPIRATION AND ENCOURAGEMENT - Viewer Voices,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_VIEWER_VOICES_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,3,,Viewer Voices,"YOUR COMMENTS, YOUR STORIES – VIEWER VOICES",lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_VIEWER_VOICES_L3RD.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,Genesis Science Report,HEARING FROM THOSE CHANGED BY DISCOVERY AND FAITH,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_VV_L3RDs.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,Genesis Science Report,REAL STORIES THAT SHOW WHY THIS MISSION CONTINUES,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_VV_L3RDs.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,3,,Genesis Science Report,SEEING HOW THIS WORK IS IMPACTING REAL PEOPLE AND FAMILIES,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_A_VV_L3RDs.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,,RECOMMENDED FOR YOU – THIS WEEK’S FEATURED RESOURCE,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FEATURED_RESOURCE_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,Featured Resource,,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FEATURED_RESOURCE_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,3,,GENESIS SCIENCE REPORT,Coming up: one on one with dr. gordon Wilson,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FEATURED_RESOURCE_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,4,,,FEED YOUR CURIOSITY – FEATURED RESOURCE OF THE WEEK,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FEATURED_RESOURCE_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,5,,Featured Resource,creationsuperstore.com | 931-212-7990,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FEATURED_RESOURCE_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,6,,Featured Resource,DIG DEEPER – THIS WEEK’S FEATURED RESOURCE,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FEATURED_RESOURCE_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,7,,Featured Resource,,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FEATURED_RESOURCE_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,Genesis Science Report,TOOLS AND RESOURCES THAT HELP US THINK MORE CLEARLY,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FR_L3RDs.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,Genesis Science Report,BUILDING A STRONGER FOUNDATION FOR FAITH AND LEARNING,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FR_L3RDs.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,3,,Genesis Science Report,CONTINUING TO GROW IN UNDERSTANDING THROUGH TRUSTED RESOURCES,lower_third,other,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_FR_L3RDs.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,GSR One-on-one,DR. CARL WERNER | EXPERT ON HUMAN EVOLUTIONAUTHOR OF “EVOLUTION: THE GRAND EXPERIMENT”,lower_third,interview_1,VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_INTERVIEW_1_L3RDS-3.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,GSR One-on-one,DR. CARL WERNER ON HOMO ERECTUS: REVISITINGMISCONCEPTIONS AND SCIENTIFIC FRAUD,lower_third,interview_1,VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/SHOW_B_INTERVIEW_1_L3RDS-3.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
